City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,najran,17.4924,44.1277,17.36,37,10,0.7,SA,1667264207
279,umm kaddadah,13.6017,26.6876,25.28,20,99,8.39,SD,1667264330
280,chokurdakh,70.6333,147.9167,-26.57,100,58,2.26,RU,1667264331
281,buala,-8.145,159.5921,29.14,73,31,2.44,SB,1667264331
282,mitsamiouli,-11.3847,43.2844,25.15,76,15,6.07,KM,1667264331
283,clyde river,70.4692,-68.5914,-14.87,61,0,9.26,CA,1667264332
284,moranbah,-22.0016,148.0466,32.01,49,90,8.27,AU,1667264332
285,labuhan,-6.8844,112.2051,28.61,67,6,3.71,ID,1667264332
286,takoradi,4.8845,-1.7554,25.98,84,96,1.89,GH,1667264333
287,tilichiki,60.4667,166.1,-14.89,81,2,5.85,RU,1667264333
288,turinskaya sloboda,57.6232,64.3858,3.23,96,100,4.71,RU,1667264333
289,coquimbo,-29.9533,-71.3436,12.85,87,0,3.09,CL,1667264334
290,cabo san lucas,22.8909,-109.9124,26.7,71,53,0.89,MX,1667264094
291,cesis,57.3119,25.2746,7.07,68,100,2.89,LV,1667264178
292,arlit,18.7369,7.3853,22.08,24,13,2.89,NE,1667264334
293,kachug,53.9606,105.8817,-8.93,69,9,0.66,RU,1667264335
294,kainantu,-6.2887,145.8655,26.6,48,11,2.29,PG,1667264335
295,guadalupe y calvo,26.1,-106.9667,6.59,71,0,0.7,MX,1667264336
296,ixtapa,20.7,-105.2,22.41,92,15,0.34,MX,1667264336
297,manbij,36.5281,37.9549,16.89,50,0,3.31,SY,1667264336
298,cerrito,6.8432,-72.694,12.23,93,65,1.32,CO,1667264337
299,inuvik,68.3499,-133.7218,-10.58,85,100,2.57,CA,1667264337
300,bahia de caraquez,-0.6,-80.4167,22.1,83,70,4.53,EC,1667264337
301,smithers,54.7804,-127.1743,3.18,65,40,1.03,CA,1667264338
302,lipetsk,52.6031,39.5708,1.77,87,100,6.95,RU,1667264338
303,yako,12.9667,-2.2667,25.0,24,1,3.62,BF,1667264111
304,grand gaube,-20.0064,57.6608,22.43,76,20,2.68,MU,1667264338
305,carballo,43.213,-8.691,13.26,93,62,2.29,ES,1667264339
306,maragogi,-9.0122,-35.2225,24.18,81,77,3.27,BR,1667264339
307,ucluelet,48.9329,-125.5528,8.38,85,100,4.31,CA,1667264339
308,nouakchott,18.0858,-15.9785,24.96,28,0,4.65,MR,1667264340
309,mbandaka,0.0487,18.2603,20.61,97,100,1.47,CD,1667264340
310,sao joao da barra,-21.6403,-41.0511,25.05,94,58,5.32,BR,1667264341
311,de-kastri,51.4667,140.7833,6.57,50,100,1.0,RU,1667264341
312,yumen,40.2833,97.2,3.43,44,100,2.91,CN,1667264341
313,oum hadjer,13.2954,19.6966,26.96,26,38,4.87,TD,1667264342
314,sao joao de pirabas,-0.7747,-47.1772,26.6,78,100,4.08,BR,1667264342
315,jaszszentandras,47.5833,20.1833,10.58,70,13,1.64,HU,1667264342
316,kisangani,0.5167,25.2,20.88,100,100,0.94,CD,1667264343
317,santiago,-33.4569,-70.6483,23.53,31,0,2.57,CL,1667263628
318,lixourion,38.2019,20.4314,19.78,58,0,1.05,GR,1667264343
319,el tigre,8.8875,-64.2454,24.08,86,98,4.64,VE,1667264343
320,port lincoln,-34.7333,135.8667,13.01,58,61,12.45,AU,1667264344
321,yar-sale,66.8333,70.8333,-5.39,96,82,4.8,RU,1667264344
322,oistins,13.0667,-59.5333,28.05,83,40,6.69,BB,1667264344
323,salisbury,51.0693,-1.7957,12.58,91,100,11.83,GB,1667264345
324,alyangula,-13.8483,136.4192,31.16,62,100,4.27,AU,1667264345
325,iskateley,67.6803,53.1512,0.92,91,100,7.84,RU,1667264345
326,turka,49.1541,23.0297,8.45,87,18,2.27,UA,1667264346
327,vila do maio,15.1333,-23.2167,26.44,73,100,5.8,CV,1667264346
328,fujin,47.26,132.0322,4.6,49,0,8.59,CN,1667264346
329,palasa,18.7667,84.4167,22.64,76,100,2.17,IN,1667264347
330,amasya,40.6667,35.8333,6.82,78,2,1.57,TR,1667264347
331,the valley,18.217,-63.0578,28.79,79,84,5.96,AI,1667264347
332,talnakh,69.4865,88.3972,-4.33,92,100,6.21,RU,1667264348
333,lardos,36.0942,28.0157,18.9,69,0,3.2,GR,1667264348
334,yerbogachen,61.2767,108.0108,-7.0,94,100,2.55,RU,1667264348
335,port hardy,50.6996,-127.4199,6.1,75,75,5.14,CA,1667264349
336,lloydminster,53.2835,-110.0016,3.12,41,20,0.0,CA,1667264349
337,tres lagoas,-20.7511,-51.6783,21.35,80,100,7.21,BR,1667264197
338,ribeira grande,38.5167,-28.7,14.87,76,100,0.89,PT,1667264349
339,bainbridge,47.6262,-122.5212,11.27,88,100,1.79,US,1667264350
340,whitianga,-36.8333,175.7,20.18,68,23,2.65,NZ,1667264183
341,vilyuysk,63.7553,121.6247,-16.63,97,84,1.66,RU,1667264350
342,bengkulu,-3.8004,102.2655,26.47,74,52,0.73,ID,1667264350
343,merauke,-8.4667,140.3333,30.38,68,25,1.8,ID,1667264351
344,vao,-22.6667,167.4833,23.6,72,1,4.56,NC,1667264351
345,lamu,-2.2717,40.902,25.12,85,4,3.76,KE,1667264062
346,mormugao,15.4,73.8,22.59,78,20,2.57,IN,1667264352
347,port blair,11.6667,92.75,24.02,94,40,1.03,IN,1667264352
348,zainsk,55.3195,52.0694,0.55,91,96,1.44,RU,1667264353
349,buraydah,26.326,43.975,19.25,18,100,4.73,SA,1667264209
350,portland,45.5234,-122.6762,12.57,96,100,0.89,US,1667264053
351,padang,-0.9492,100.3543,25.03,94,100,1.76,ID,1667264300
352,ulety,51.3572,112.4849,-8.22,70,11,2.55,RU,1667264353
353,ugoofaaru,5.6667,73.0,27.18,69,61,5.43,MV,1667264354
354,bud,39.447,-86.1758,15.48,91,90,2.94,US,1667264354
355,miraflores,19.2167,-98.8083,19.37,90,88,1.76,MX,1667264354
356,linao,7.1678,124.9675,28.51,75,93,1.33,PH,1667264355
357,surab,28.4914,66.2585,14.94,31,0,1.16,PK,1667264355
358,mamlyutka,54.9375,68.5394,2.63,94,100,6.24,KZ,1667264355
359,yingcheng,30.95,113.55,18.21,48,0,4.44,CN,1667264356
360,tezu,27.9167,96.1667,19.56,58,0,1.39,IN,1667264356
361,mudgal,16.0167,76.4333,18.77,76,11,2.64,IN,1667264356
362,warrnambool,-38.3833,142.4833,7.01,86,100,3.71,AU,1667264338
363,agnibilekrou,7.1344,-3.2047,22.06,96,81,1.02,CI,1667264357
364,berlevag,70.8578,29.0864,3.0,81,100,4.12,NO,1667264357
365,belyy yar,53.6039,91.3903,-4.06,88,0,1.0,RU,1667264357
366,srednekolymsk,67.45,153.6833,-25.06,99,49,0.69,RU,1667264358
367,port macquarie,-31.4333,152.9167,21.25,47,100,3.37,AU,1667264358
368,puerto quijarro,-17.7833,-57.7667,14.86,77,100,4.59,BO,1667264359
369,hashtrud,37.4779,47.0508,8.49,79,0,2.29,IR,1667264360
370,adwa,14.1646,38.8955,14.64,35,60,1.67,ET,1667264360
371,kautokeino,69.0125,23.0412,-1.06,97,100,0.92,NO,1667264360
372,hirara,24.8,125.2833,23.15,94,75,12.86,JP,1667264361
373,kulhudhuffushi,6.6221,73.07,27.18,69,100,5.73,MV,1667264361
374,madingou,-4.1536,13.55,23.26,94,100,1.05,CG,1667264361
375,pangkalanbuun,-2.6833,111.6167,28.69,70,100,1.02,ID,1667264362
376,kalga,50.9251,118.898,-7.19,56,0,7.83,RU,1667264362
377,namibe,-15.1961,12.1522,21.23,72,0,4.09,AO,1667264362
378,yaan,7.3833,8.5667,23.35,61,20,1.1,NG,1667264363
379,bandarbeyla,9.4942,50.8122,25.6,77,38,3.32,SO,1667264363
380,elko,41.0002,-115.5012,13.69,29,100,1.34,US,1667264363
381,piacabucu,-10.4056,-36.4344,24.66,83,11,4.75,BR,1667264364
382,kasongo-lunda,-6.4667,16.8167,20.35,98,86,0.32,CD,1667264364
383,jalu,29.0331,21.5482,16.8,63,0,4.7,LY,1667263954
384,dzhalka,43.3186,45.9879,5.49,73,100,4.34,RU,1667264364
385,hami,42.8,93.45,5.9,20,100,2.45,CN,1667264365
386,marolambo,-20.05,48.1167,16.95,98,53,0.79,MG,1667264365
387,caldwell,43.6629,-116.6874,17.86,51,0,0.0,US,1667264365
388,soe,-9.8607,124.284,25.57,68,100,1.57,ID,1667264366
389,bagotville,-28.9833,153.4167,19.8,87,100,6.37,AU,1667264366
390,verkhnyaya toyma,62.2349,44.9985,-0.71,92,11,2.82,RU,1667264366
391,moose factory,51.2585,-80.6094,7.99,76,0,2.57,CA,1667264367
392,rawson,-43.3002,-65.1023,13.01,38,0,9.71,AR,1667264126
393,hay river,60.8156,-115.7999,-5.01,93,100,3.09,CA,1667264367
394,abha,18.2164,42.5053,12.9,44,0,2.06,SA,1667264213
395,khani,41.9563,42.9566,6.76,96,100,1.22,GE,1667264367
396,mandan,46.8267,-100.8896,13.56,45,0,3.09,US,1667264368
397,kashi,39.4547,75.9797,8.56,34,0,3.0,CN,1667264368
398,shunyi,40.125,116.6453,6.97,39,0,2.0,CN,1667264369
399,manacapuru,-3.2997,-60.6206,28.71,63,100,2.03,BR,1667264369
400,saint-joseph,-21.3667,55.6167,24.15,81,32,4.17,RE,1667264369
401,muros,42.7762,-9.0603,9.27,70,51,3.15,ES,1667264369
402,bathsheba,13.2167,-59.5167,28.34,83,40,6.69,BB,1667264370
403,jacareacanga,-6.2222,-57.7528,26.61,72,93,0.86,BR,1667264370
404,rocha,-34.4833,-54.3333,10.14,57,100,4.11,UY,1667264370
405,palora,-1.7,-77.9333,18.96,97,43,1.4,EC,1667264371
406,birjand,32.8663,59.2211,12.26,35,0,3.09,IR,1667264371
407,mayo,38.8876,-76.5119,16.66,95,100,2.57,US,1667264371
408,alakurtti,66.9672,30.3491,-2.23,96,100,0.82,RU,1667264372
409,marzuq,14.4,46.4667,17.53,63,6,1.37,YE,1667264372
410,bereda,43.2686,-7.5406,8.56,100,100,1.88,ES,1667264372
411,nanortalik,60.1432,-45.2371,-4.21,74,29,3.23,GL,1667264373
412,yangambi,0.8102,24.4336,20.34,99,99,0.28,CD,1667264373
413,marsa matruh,31.3525,27.2453,18.11,72,40,6.17,EG,1667264373
414,pemba,-12.974,40.5178,25.45,72,100,5.43,MZ,1667264374
415,conakry,9.538,-13.6773,27.69,76,46,1.53,GN,1667264374
416,lewisporte,49.2499,-55.0482,8.84,78,75,5.66,CA,1667264374
417,sangerhausen,51.4667,11.3,15.31,86,98,1.91,DE,1667264375
418,bafia,4.75,11.2333,21.32,95,100,0.67,CM,1667264375
419,maunabo,18.0072,-65.8993,26.53,91,100,3.19,PR,1667264375
420,burnie,-41.0667,145.9167,12.19,50,100,5.46,AU,1667264375
421,olinda,-8.0089,-34.8553,26.85,69,40,3.09,BR,1667264022
422,great yarmouth,52.6083,1.7305,15.28,83,100,11.32,GB,1667264376
423,armenia,40.0,45.0,4.16,67,55,0.27,AM,1667264376
424,bria,6.5423,21.9863,20.99,96,100,0.67,CF,1667264377
425,leningradskiy,69.3833,178.4167,-15.28,85,100,5.73,RU,1667264377
426,fukuma,33.7667,130.4667,16.0,67,100,3.36,JP,1667264377
427,corn island,12.1694,-83.0418,27.89,75,100,6.27,NI,1667264377
428,conceicao do mato dentro,-19.0372,-43.425,19.6,95,53,0.13,BR,1667264378
429,batemans bay,-35.7167,150.1833,20.05,46,2,9.14,AU,1667264378
430,los llanos de aridane,28.6585,-17.9182,20.62,41,0,4.12,ES,1667264378
431,port shepstone,-30.7414,30.455,16.63,83,100,2.57,ZA,1667264379
432,roseburg,43.2165,-123.3417,13.75,89,100,2.06,US,1667264231
433,tucuma,-0.1833,-50.05,26.52,79,100,4.04,BR,1667264379
434,porto walter,-8.2686,-72.7439,27.13,67,99,1.28,BR,1667264380
435,skara,58.3866,13.4384,9.57,97,69,1.34,SE,1667264380
436,great falls,47.5002,-111.3008,14.27,58,100,6.06,US,1667264367
437,antofagasta,-23.65,-70.4,15.6,75,39,1.51,CL,1667264380
438,riyadh,24.6877,46.7219,19.08,25,82,3.33,SA,1667264381
439,sergeyevka,53.88,67.4158,3.65,91,100,7.39,KZ,1667264381
440,qaqortoq,60.7167,-46.0333,-9.16,80,5,2.63,GL,1667264381
441,carsamba,41.1989,36.7219,16.27,83,98,3.44,TR,1667264382
442,ullapool,57.8987,-5.1604,11.86,92,100,2.31,GB,1667264382
443,namwala,-15.7504,26.4384,22.16,62,100,1.9,ZM,1667264383
444,puerto maldonado,-12.6,-69.1833,20.22,77,75,5.66,PE,1667264361
445,taltal,-25.4,-70.4833,15.52,74,24,1.12,CL,1667264384
446,batouri,4.4333,14.3667,20.2,98,100,0.23,CM,1667264384
447,eirunepe,-6.6603,-69.8736,26.33,77,100,0.59,BR,1667264385
448,sistranda,63.7256,8.834,6.98,78,100,4.03,NO,1667264385
449,camacari,-12.6975,-38.3242,25.87,91,85,3.01,BR,1667264271
450,vardo,70.3705,31.1107,1.99,87,100,7.2,NO,1667264385
451,fare,-16.7,-151.0167,25.72,78,65,4.88,PF,1667264386
452,kuliyapitiya,7.4688,80.0401,23.82,97,100,1.25,LK,1667264386
453,krasnokamensk,50.0979,118.0369,-7.87,66,0,8.79,RU,1667264386
454,feijo,-8.1642,-70.3536,26.06,74,71,0.94,BR,1667264387
455,guymon,36.6828,-101.4816,15.61,36,9,4.69,US,1667264387
456,vila,42.0304,-8.1588,5.49,94,8,0.97,PT,1667264387
457,almaznyy,48.0448,40.045,0.27,81,13,5.83,RU,1667264388
458,lashio,22.9333,97.75,18.05,77,1,0.73,MM,1667264388
459,olafsvik,64.8945,-23.7142,7.02,89,100,4.14,IS,1667264388
460,verkhnedneprovskiy,54.9813,33.3457,-1.86,91,39,3.16,RU,1667264388
461,nuuk,64.1835,-51.7216,-2.92,78,100,2.75,GL,1667264389
462,ubatuba,-23.4339,-45.0711,23.28,97,100,1.39,BR,1667264389
463,sungaipenuh,-2.0833,101.3833,21.62,82,87,0.73,ID,1667264389
464,ajdabiya,30.7554,20.2263,17.56,64,0,1.63,LY,1667264390
465,surgut,61.25,73.4167,-1.9,86,75,3.13,RU,1667264390
466,sayyan,15.1718,44.3244,10.31,38,9,1.51,YE,1667264390
467,nantucket,41.2835,-70.0995,16.08,92,100,6.25,US,1667264391
468,terra roxa,-23.8557,-50.0314,18.58,95,92,1.16,BR,1667264391
469,ellensburg,46.9965,-120.5479,12.91,74,100,4.02,US,1667264101
470,cruzeiro do sul,-29.5128,-51.9853,11.4,92,100,0.64,BR,1667264391
471,sefophe,-22.1833,27.9667,17.94,84,100,8.68,BW,1667264392
472,keningau,5.3378,116.1602,23.61,97,100,1.62,MY,1667264392
473,hervey bay,-25.2986,152.8535,25.55,80,28,11.44,AU,1667264392
474,henties bay,-22.116,14.2845,13.97,93,2,3.19,NA,1667264393
475,ankara,39.9199,32.8543,9.56,67,16,2.04,TR,1667264335
476,salalah,17.0151,54.0924,24.05,70,6,1.45,OM,1667264393
477,tolbazy,54.0241,55.8825,0.14,97,87,1.81,RU,1667264393
478,talcahuano,-36.7167,-73.1167,20.82,40,0,4.63,CL,1667264394
479,estelle,29.8458,-90.1067,21.67,71,11,0.99,US,1667264287
480,kankon,15.0167,74.0167,22.89,56,46,3.24,IN,1667264394
481,carahue,-38.7,-73.1667,7.67,90,0,0.93,CL,1667264394
482,medicine hat,50.0501,-110.6683,8.55,78,75,1.54,CA,1667264394
483,berdigestyakh,62.0989,126.6992,-11.67,95,100,2.19,RU,1667264395
484,korla,41.7597,86.1469,6.98,44,100,1.06,CN,1667264395
485,aswan,24.0934,32.907,20.61,37,0,2.57,EG,1667264396
486,baruun-urt,46.6806,113.2792,-5.89,37,19,2.86,MN,1667264396
487,evensk,61.95,159.2333,-14.86,76,0,2.79,RU,1667264396
488,dzitbalche,20.3167,-90.05,26.15,63,26,3.55,MX,1667264397
489,mosquera,4.7059,-74.2302,13.05,88,40,1.54,CO,1667264303
490,belawan,3.7755,98.6832,25.16,88,100,2.08,ID,1667264397
491,vanderhoof,54.0166,-124.0198,-0.15,46,47,1.45,CA,1667264397
492,kalianget,-7.05,113.9333,28.62,68,38,2.46,ID,1667264398
493,ndende,-2.4008,11.3581,22.8,99,100,0.84,GA,1667264398
494,nara,34.6851,135.8049,15.51,74,100,4.63,JP,1667264398
495,lircay,-12.9896,-74.7205,10.12,71,100,4.05,PE,1667264398
496,kaduna,10.5222,7.4383,20.99,35,73,2.93,NG,1667264141
497,provideniya,64.3833,-173.3,-5.91,73,100,8.05,RU,1667264399
498,husavik,66.0449,-17.3389,4.02,97,100,3.34,IS,1667264399
499,dunmore town,25.5,-76.65,27.46,78,12,6.6,BS,1667264399
500,pemangkat,1.1667,108.9667,27.07,77,100,1.14,ID,1667264400
501,hamilton,39.1834,-84.5333,15.87,93,100,2.57,US,1667264361
502,conceicao do araguaia,-8.2578,-49.2647,26.58,71,100,1.67,BR,1667264400
503,iracoubo,5.4802,-53.2011,26.45,85,100,6.19,GF,1667264401
504,camacha,33.0833,-16.3333,19.68,88,40,1.54,PT,1667264401
505,panama city,8.9936,-79.5197,26.32,87,75,5.14,PA,1667264391
506,mandalgovi,45.7625,106.2708,-2.53,37,100,1.22,MN,1667264401
507,roma,43.2128,-75.4557,14.29,95,100,2.57,US,1667264402
508,russell,32.3502,-85.1999,18.44,74,37,2.31,US,1667264353
509,rio grande,-32.035,-52.0986,8.86,57,73,7.98,BR,1667264403
510,camabatela,-8.1881,15.375,16.89,92,92,0.6,AO,1667264403
511,felanitx,39.4696,3.1483,19.97,81,100,1.45,ES,1667264404
512,warmbad,-28.45,18.7333,24.83,23,98,1.6,NA,1667264404
513,sinnamary,5.3833,-52.95,26.54,84,100,6.16,GF,1667264405
514,solnechnyy,50.7214,136.6319,2.49,97,85,2.67,RU,1667264406
515,hobyo,5.3505,48.5268,26.22,71,18,2.52,SO,1667264407
516,abeche,13.8292,20.8324,27.28,22,62,9.43,TD,1667264407
517,mansa,29.9833,75.3833,19.97,47,4,3.01,IN,1667264407
518,mildura,-34.2,142.15,13.37,74,100,9.23,AU,1667264408
519,taonan,45.3333,122.7833,1.15,31,0,8.82,CN,1667264408
520,rosario do sul,-30.2583,-54.9142,9.71,67,57,4.55,BR,1667264409
521,torbay,47.6666,-52.7314,10.88,84,69,3.13,CA,1667264409
522,parintins,-2.6283,-56.7358,25.74,80,92,1.45,BR,1667264409
523,zenzeli,45.9241,47.0474,3.62,57,5,9.33,RU,1667264409
524,prince albert,53.2001,-105.7677,4.97,48,75,2.57,CA,1667264234
525,bonthe,7.5264,-12.505,25.94,82,100,1.74,SL,1667264410
526,inirida,3.8653,-67.9239,25.58,87,100,1.36,CO,1667264411
527,half moon bay,37.4636,-122.4286,19.76,77,75,3.09,US,1667264363
528,lorengau,-2.0226,147.2712,30.29,61,65,2.82,PG,1667264411
529,wukari,7.85,9.7833,23.33,55,69,1.4,NG,1667264412
530,kimberley,-28.7323,24.7623,18.31,40,100,5.06,ZA,1667264412
531,vale da amoreira,39.0697,-7.6985,15.92,94,64,1.42,PT,1667264412
532,ryazhsk,53.7038,40.1109,1.71,90,100,7.47,RU,1667264413
533,douentza,14.9951,-2.9517,25.71,17,100,2.38,ML,1667264413
534,muriwai beach,-36.8167,174.45,22.19,65,0,4.11,NZ,1667264414
535,beringovskiy,63.05,179.3167,-1.22,97,100,16.45,RU,1667264414
536,fochville,-26.4886,27.4939,16.36,77,100,4.1,ZA,1667264415
537,lat yao,15.751,99.7893,24.41,83,100,1.67,TH,1667264415
538,cardoso,-20.0819,-49.9142,22.54,89,61,1.68,BR,1667264416
539,kahului,20.8947,-156.47,27.95,84,36,5.36,US,1667264416
540,lavrentiya,65.5833,-171.0,-6.92,90,100,3.99,RU,1667264417
541,nisia floresta,-6.0911,-35.2086,25.45,82,44,3.63,BR,1667264417
542,kualakapuas,-3.0091,114.3876,29.76,68,94,0.43,ID,1667264417
543,hofn,64.2539,-15.2082,6.61,88,100,8.99,IS,1667264418
544,kadyy,57.787,43.1903,1.35,91,100,5.28,RU,1667264418
545,yantal,56.8471,105.2542,-8.85,78,72,1.01,RU,1667264418
546,ghanzi,-21.5667,21.7833,21.77,61,84,1.81,BW,1667264419
547,naze,28.3667,129.4833,20.46,87,100,11.0,JP,1667264419
548,nizhniy kuranakh,58.8353,125.4869,-7.38,96,100,2.44,RU,1667264419
549,uvarovo,51.9849,42.2615,1.54,96,100,6.76,RU,1667264420
550,imbituba,-28.24,-48.6703,15.24,90,100,9.38,BR,1667264200
551,buggenhout,51.0159,4.2017,18.04,83,100,4.47,BE,1667264421
552,manavalakurichi,8.1333,77.3,24.75,89,99,4.55,IN,1667264421
553,mount gambier,-37.8333,140.7667,10.38,66,100,6.32,AU,1667264422
554,flinders,-34.5833,150.8552,21.7,46,0,9.23,AU,1667264422
